OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
61d32b20e3d50a56ed0d9c7e54adc864,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Intestinimonas, s__uncultured_Ruminococcaceae
c1f2221efdfa31794e7181959359efee,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
a805db7bddd69c6d8563def917de93ec,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
87eef6ae84b449e5c12cafd803ebc54f,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
0d9857b8fcc62be1053ffaa57691b89e,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
f8f0c3977abe3af894e0907fb3af86f1,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
4f313def0b2a4afbb15d6c3ef4dd4177,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
0c24f48de613ea0b76809395e0a2bfd6,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_vadinBB60_group, f__Clostridia_vadinBB60_group, g__Clostridia_vadinBB60_group, s__gut_metagenome
f5d4a282207b84e7bb02dacc0df4683b,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
72b73fadba5d696412fafea7fcd03abf,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
c28931b903989c39570d4a98d37734d3,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Breznakia, s__uncultured_bacterium
585d689251be417ff90bbf0ceefe0913,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
c7ff3380601f69e8af1fb02c88a91a24,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ethanoligenenaceae, g__Acetanaerobacterium, s__uncultured_rumen
8a5c2ce71723e14182a57e66d3d47eba,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__uncultured_bacterium
6fccfd872b46e650eb693b1d2e80a363,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Moraxellaceae, g__Acinetobacter, s__Unassaigned
533fe19d12d48b6d4cbe84f697f5dbb7,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Colidextribacter, s__uncultured_organism
695778d44cc054056d332438475032c0,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Frisingicoccus, s__Unassaigned
dfe192ea71a39ee4f0df5a644e5505ab,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Acetobacterales, f__Acetobacteraceae, g__Commensalibacter, s__Unassaigned
c93ba574f146d12f703ff88d9fed1a1c,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Hungatella, s__Unassaigned
45153727c8b741a3111b4db67400a74c,d__Bacteria, p__Verrucomicrobiota, c__Verrucomicrobiae, o__Verrucomicrobiales, f__Akkermansiaceae, g__Akkermansia, s__Akkermansia_glycaniphila
218f40f443caf002f5ad5aa59ee08859,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Parabacteroides_distasonis
e6b72b65dc16016324c6d394019c912b,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__Lactobacillus_mellis
e166fcf6c1cdb35181e469cf487d6037,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
d3d02d55db40c7934df646a4d0325b82,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Faecalitalea, s__Longicatena_caecimuris
15fceee5bfa7b4b1d6f2c0b0c4aa23ae,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Oscillibacter, s__Unassaigned
402303b2ceb0b39c39a406e12281aa27,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
1a014e7d6674702eac59d6d3f567e3e3,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Unassaigned
11a752a9dfbe00e9110cb9ca48733fa6,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Butyricicoccaceae, g__UCG-008, s__uncultured_bacterium
82edfabb1a0d27400eea1c831119efc0,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Candidatus_Stoquefichus, s__Unassaigned
b976117da944493c86e005654cc459b9,d__Bacteria, p__Firmicutes, c__Bacilli, o__RF39, f__RF39, g__RF39, s__uncultured_bacterium
1cff266692eeb22c266d2d026b09ca0a,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Unassigned, s__Unassaigned
8634a67d3fc918d3322755bb24142164,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
5360e119870fcd2ab705e1337e522f2d,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Hungatella, s__Unassaigned
46360d1c1559e9a975dd8d6cdecc8daf,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__UCG-005, s__uncultured_Clostridiales
2308b53db4f4caf13a0fb04c4a1b3baa,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
1279d3b58e227d2edde9455ab9970c99,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__uncultured_Bacteroidales
17c4eca806c3f16af1f9471681f01db8,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Rikenella, s__Rikenella_microfusus
d650a2970ef576605ac639affadbd26a,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
b991ca5d9eb245dffef2523045b258c9,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Butyricicoccaceae, g__Butyricicoccus, s__uncultured_bacterium
cdaa7d5625da67b4a93bb6345a87e279,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
0a2b656f994fc7cfd4dca36fb58085f7,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_salyersiae
a1b97046d3d7d7b1e7f0ffdb5c1eb030,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia, s__Unassaigned
043bec6eecff991a09d2b169b05b9f21,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
46d434895d548c95951c3b09df6f2b7c,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_vadinBB60_group, f__Clostridia_vadinBB60_group, g__Clostridia_vadinBB60_group, s__gut_metagenome
0c2bf7abdec5609a6ddacef01857b604,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
bd48042ecebe902613673c8a5c3fb842,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Erysipelatoclostridium, s__Unassaigned
b05a5926f97371e7f5ed06b7c299b548,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
ad8b3b26d792ed3db4eaeac8a2954065,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
0004c7e00a48b7144735ee293197e141,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__uncultured_bacterium
882dcd6ab72c2682c19d3c65b61443d4,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
5b7aff44182cd9f4604f47aff8a08c28,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
48a22fc18cfbde5231d2ed1018e1d7f7,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
164e4fca30de95fedbb6f801f1b6425e,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
480eda44f02a8ddacda33c0b7f4f120f,d__Bacteria, p__Firmicutes, c__Bacilli, o__RF39, f__RF39, g__RF39, s__Unassaigned
002ec03878544c03bfc5de841ffd1037,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Unassigned, s__Unassaigned
19d5cad4e1675bda03747c35f4745f09,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
49c6bcfb2f462438b4f03ab42b0cf58f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
7ea7694666ce4886401b8fa0da972334,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
c4d0b39c0a83bad6b96c37e76eda12be,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__uncultured_bacterium
20778cbf58b399d279896decea362f20,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
9476516f65cf170c1de18452b2feb370,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Faecalitalea, s__uncultured_bacterium
477b52e21295c3eeff86fdd16acf747a,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Holdemania, s__uncultured_bacterium
674f75da91268b8f66279edcede0e80e,d__Bacteria, p__Firmicutes, c__Bacilli, o__RF39, f__RF39, g__RF39, s__Unassaigned
3f2fa448ee31928a1acd85149d7bc88e,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Oscillibacter, s__uncultured_Clostridiales
f89ccb1e61b2da41cef0463a32940457,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Enterobacteriaceae, g__Enterobacter, s__Unassaigned
160020b57a56698dadb2983e3c4c251c,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
6762f067004d6aaf03e131384f3d934c,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__Unassaigned
900a4d57074b63634bf1444da93a8095,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
298b48890e13bac2605879d711608e22,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__[Clostridium]_methylpentosum_group, g__[Clostridium]_methylpentosum_group, s__uncultured_bacterium
4bd70e9335f891aaa8789b1d4ea09d2a,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
c8b1c7e5f4d17522ff01fdf3b6ccba45,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnospiraceae_UCG-004, s__uncultured_bacterium
67f83f289da4664c59f8616b68d9bd6b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
60df5faef5f5e161cbd14e256780bb81,d__Bacteria, p__Cyanobacteria, c__Cyanobacteriia, o__Cyanobacteriales, f__Phormidiaceae, g__Tychonema_CCAP_1459-11B, s__Unassaigned
cb081bb5948f790018b39136283a3b98,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
27673a5c175855522dfdb545fbac5e0a,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
b55c2a1eccbdb44702f38b40132cfb06,d__Bacteria, p__Desulfobacterota, c__Desulfovibrionia, o__Desulfovibrionales, f__Desulfovibrionaceae, g__Bilophila, s__uncultured_bacterium
46497afbe9482b43ba7b334447c59e3f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
5b000b80aef4e5b5892c0e537cbf4b17,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Erysipelatoclostridium, s__Unassaigned
bbcb4ae5774e9fc65e46ea536cbd99b3,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptococcales, f__Peptococcaceae, g__Peptococcus, s__uncultured_organism
7d867f6fd4b9e6e297d86e1d9f89ffa9,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Harryflintia, s__uncultured_bacterium
76f150b419c87a2859975042233f76a8,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
7ba3585bcb673d5208c0faa6c7d36a6f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
542dbb705c6f924a741ef25e0e3f4d4e,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__uncultured_bacterium
0ce0443eb9dbc8679558c978108b5208,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
72d98377c6cb0f243a35e841e5fc4c3f,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Unassaigned, g__Unassigned, s__Unassaigned
5f8f100e97f5cc188cf92ef8f9e96e84,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnospiraceae_NK4A136, s__uncultured_bacterium
a980731e78fb0be141c07b71cd74131b,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Parabacteroides_sp.
1ca3e15dd631a9b8ddfedd30ff1c2b52,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
d582a7448037a55387ba0ce001f69a93,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Incertae_Sedis, s__uncultured_bacterium
4e924b2ecf3e11ac4efdcb06d3025e64,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__dgA-11_gut_group, s__uncultured_bacterium
fc67d1bb1565c3d9b5d2c52ad722ec1b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
4c52a8029625903bb8c4aa9b40216836,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Peptostreptococcaceae, g__Paeniclostridium, s__Unassaigned
93748089c423ec10e70acff1aa967138,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
b474b65e7bc286c6c5f27c0e68b50ffa,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
248a2becacea56afc5264495c5b8728b,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Candidatus_Stoquefichus, s__Unassaigned
b44871d2c185c51f96f4503e5b9de755,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Anaerotruncus, s__Anaerotruncus_sp.
4fca75f2d02c86e7437c42bea6dde733,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
d2d415a05f25303836171e66fb665378,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Caproiciproducens, s__uncultured_bacterium
62942735704b96e2f8a82137a32f51ff,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia, s__Unassaigned
882f35fb01d15fbffd2ab8ac9d109bf9,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Streptococcaceae, g__Streptococcus, s__Streptococcus_gallinaceus
3c2fef14c9fe722c3d539b2260be9c46,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Anaerotruncus, s__Unassaigned
80e8dda2adc5a58a9c93b6d4d3dc6844,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__Unassaigned
693e9aeedfcd68e23d1e09452b6c1d68,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__[Clostridium]_methylpentosum_group, g__[Clostridium]_methylpentosum_group, s__uncultured_bacterium
3b438a1a6b5974f5a268b4f6eacc844d,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Harryflintia, s__uncultured_bacterium
52bc4255e27db90c8800b3270a6e66ce,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Intestinimonas, s__uncultured_bacterium
78a98ddd248db0e7e01fa3b4b65f4429,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Colidextribacter, s__Unassaigned
2b16fc35b0dfe211dfeb4087eed75541,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
3fd8be3f1ff17c4a8bc607afe1300871,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
a67d749cf07f46ba04324c64023e6434,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__Unassaigned
3d69a135fd67e258fb44c06a7891618a,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
422f0b4406c66c0ad412c502174bb128,d__Bacteria, p__Acidobacteriota, c__Blastocatellia, o__Blastocatellales, f__Blastocatellaceae, g__Blastocatella, s__Unassaigned
6f9ed3fe8a588353ce82a5866da83b7b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
96e7fd97c61af46606a9035c747e7efa,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Unassigned, s__Unassaigned
5591aedddf0c9a6ed2e62a550a9986bc,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
344dfb6e3726295682713f0e5da2ea0b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
8ad25d9ad476d1ed60e0d7321a667724,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Incertae_Sedis, s__uncultured_bacterium
5a0eb5e157f2247bc5e90450f9b8f7b4,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
f6480a4a76fc4ed7440c07085c944c5d,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
d5c1fc6b83b71f48ee76922048f001cb,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
bb61023a3bd8f2e0f22e26d1c883b175,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
85113ca0cc98bb5f1fa38abd6ef031ef,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
30c0f126a7993b0ab908089f49c524bd,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Anaerofilum, s__uncultured_bacterium
c057d0264620a1b5a08edce6b37775ae,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Hungatella, s__uncultured_organism
94a6e8fe75360c2620a66f08aae12e6c,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__Unassigned, s__Unassaigned
5e6d7d0c40fbebed2f3e52a52129d026,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Incertae_Sedis, s__uncultured_bacterium
a93252995c732cfb7776702daa9385ed,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__uncultured_bacterium
b71e88af297d8162d21fa4ef9c74237b,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
b576dd97e73486e7039704edbc3173c3,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Butyricicoccaceae, g__Butyricicoccus, s__uncultured_bacterium
d34cba1e34ea4c21b7b4c52017bb4fb3,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Unassaigned
271d17cad3fdf30ccf5e6b4d63ca0dbb,d__Bacteria, p__Cyanobacteria, c__Vampirivibrionia, o__Gastranaerophilales, f__Gastranaerophilales, g__Gastranaerophilales, s__Clostridium_sp.
b89c04644d5d3bdad2018af3b2aada85,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
c0b49dfef812a0c809f312615d680549,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Erysipelotrichaceae, s__uncultured_bacterium
9b095f4aaa97f24647dd8d2935a82a55,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Alistipes_inops
0801045fca5cfc214bb3d2adc8caaf8a,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
5197bda5a284fcb25f043e060d354a76,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
e07b747c1231b183f55fa496dbf2d727,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Muribaculaceae, g__Muribaculaceae, s__Unassaigned
dfcecd66b5e96671f38919f52c4d441e,d__Bacteria, p__Firmicutes, c__Bacilli, o__RF39, f__RF39, g__RF39, s__uncultured_bacterium
b08743e2e152c9e6c117cf375bb04ac1,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Candidatus_Soleaferrea, s__uncultured_bacterium
d10097fd7020d0460f12314c48c4f84e,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Erysipelotrichaceae, s__uncultured_bacterium
1175758be44e7fb0b236d786c3b632d6,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
295eb9c03cf14b573bd8228499819e32,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
69d761c6b8621273f935b14680695e2e,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Harryflintia, s__uncultured_bacterium
bee2410e590adb5ca3f8483f74f2786f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__[Eubacterium]_fissicatena_group, s__Unassaigned
96062183567aff3497b848cf9f480b35,d__Bacteria, p__Firmicutes, c__Clostridia, o__Monoglobales, f__Monoglobaceae, g__Monoglobus, s__Unassaigned
5a69db35c4767ab50e20c5f41a6e430f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
aa260c920f2e47fba3fdc32f43b6ce69,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
2690ed1811412ca8023b94b3bf12d68f,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
18ee316a6b1e456253437908a45763ca,d__Bacteria, p__Firmicutes, c__Clostridia, o__Christensenellales, f__Christensenellaceae, g__Christensenellaceae_R-7_group, s__Unassaigned
55f8103901be7e02de4760ec39767080,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
e4b2d86ea043bd6637c74127c88019da,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
5a9dbb59a774f52d2adaaedc8b06a9df,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
a1b404ffc26f4a4699502552f757760a,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__uncultured_bacterium
